Hentestednr;Eiendomsnavn;Plassering;GnrBnrFnrSnr;Gatekode;Gatenavn;Husnummer;Bokstav;Postnummer;Sted;Dunktype;Beskrivelse;StorrelseId;EtikettId;Rutenavn;Rutenummer;X;Y;Startdag;Navn;TypeId;Bil;Frekvens;Remark
"104209";"Frekadalsvegen 59";"";"";"";"Frekadalsvegen";"59";"0";"5306";"ERDAL";"";"Restavfall";"140";"349969";"12652-2";"12652";"6707071";"291634";"12";"";"HPR";"348";"4";"askøy"
"104192";"Frekadalsvegen 61";"";"";"";"Frekadalsvegen";"61";"0";"5306";"ERDAL";"";"Restavfall";"140";"349929";"12652-2";"12652";"6707071";"291634";"12";"";"HPR";"348";"4";"askøy"
"104157";"Frekadalsvegen 64";"";"";"";"Frekadalsvegen";"64";"0";"5306";"ERDAL";"";"Restavfall";"140";"10200205";"12652-2";"12652";"6707071";"291634";"12";"";"HPR";"348";"4";"askøy"
"104168";"Frekadalsvegen 51";"";"";"";"Frekadalsvegen";"51";"0";"5306";"ERDAL";"";"Restavfall";"140";"349879";"12652-2";"12652";"6706968";"291699";"12";"";"HPR";"348";"4";"askøy"
"104168";"Frekadalsvegen 51";"";"";"";"Frekadalsvegen";"51";"0";"5306";"ERDAL";"";"Restavfall";"140";"349881";"12652-2";"12652";"6706968";"291699";"12";"";"HPR";"348";"4";"askøy"
"104158";"Frekadalsvegen 53";"";"";"";"Frekadalsvegen";"53";"0";"5306";"ERDAL";"";"Restavfall";"140";"349863";"12652-2";"12652";"6706968";"291699";"12";"";"HPR";"348";"4";"askøy"
"104155";"Frekadalsvegen 46";"";"";"";"Frekadalsvegen";"46";"0";"5306";"ERDAL";"";"Restavfall";"140";"766472";"12652-2";"12652";"6706990";"291710";"12";"";"HPR";"348";"4";"askøy"
"104202";"Frekadalsvegen 48";"";"";"";"Frekadalsvegen";"48";"0";"5306";"ERDAL";"";"Restavfall";"140";"349953";"12652-2";"12652";"6706992";"291710";"12";"";"HPR";"348";"4";"askøy"
"103881";"Frekadalsvegen 44";"";"";"";"Frekadalsvegen";"44";"0";"5306";"ERDAL";"";"Restavfall";"140";"349271";"12652-2";"12652";"6707019";"291720";"12";"";"HPR";"348";"4";"askøy"
"103817";"Frekadalsvegen 49";"";"";"";"Frekadalsvegen";"49";"0";"5306";"ERDAL";"";"Restavfall";"140";"349159";"12652-2";"12652";"6707021";"291717";"12";"";"HPR";"348";"4";"askøy"
"103817";"Frekadalsvegen 49";"";"";"";"Frekadalsvegen";"49";"0";"5306";"ERDAL";"";"Restavfall";"140";"349158";"12652-2";"12652";"6707025";"291720";"12";"";"HPR";"348";"4";"askøy"
"104225";"Frekadalsvegen 45";"";"";"";"Frekadalsvegen";"45";"0";"5306";"ERDAL";"";"Restavfall";"140";"350005";"12652-2";"12652";"6707053";"291718";"12";"";"HPR";"348";"4";"askøy"
"104214";"Frekadalsvegen 42";"";"";"";"Frekadalsvegen";"42";"0";"5306";"ERDAL";"";"Restavfall";"140";"349981";"12652-2";"12652";"6707056";"291719";"12";"";"HPR";"348";"4";"askøy"
"104212";"Frekadalsvegen 47";"";"";"";"Frekadalsvegen";"47";"0";"5306";"ERDAL";"";"Restavfall";"140";"349977";"12652-2";"12652";"6707056";"291719";"12";"";"HPR";"348";"4";"askøy"
"104220";"Frekadalsvegen 40";"";"";"";"Frekadalsvegen";"40";"0";"5306";"ERDAL";"";"Restavfall";"140";"349993";"12652-2";"12652";"6707088";"291717";"12";"";"HPR";"348";"4";"askøy"
"104223";"Frekadalsvegen 38";"";"";"";"Frekadalsvegen";"38";"0";"5306";"ERDAL";"";"Restavfall";"140";"349999";"12652-2";"12652";"6707119";"291702";"12";"";"HPR";"348";"4";"askøy"
"104161";"Frekadalsvegen 43";"";"";"";"Frekadalsvegen";"43";"0";"5306";"ERDAL";"";"Restavfall";"140";"349869";"12652-2";"12652";"6707119";"291702";"12";"";"HPR";"348";"4";"askøy"
"103815";"Frekadalsvegen 1";"";"";"";"Frekadalsvegen";"1";"0";"5306";"ERDAL";"";"Restavfall";"140";"349152";"12652-2";"12652";"6707188";"291695";"12";"";"HPR";"348";"4";"askøy"
"104171";"Frekadalsvegen 21";"";"";"";"Frekadalsvegen";"21";"0";"5306";"ERDAL";"";"Restavfall";"140";"349887";"12652-2";"12652";"6707242";"291687";"12";"";"HPR";"348";"4";"askøy"
"104169";"Frekadalsvegen 19";"";"";"";"Frekadalsvegen";"19";"0";"5306";"ERDAL";"";"Restavfall";"140";"349883";"12652-2";"12652";"6707254";"291674";"12";"";"HPR";"348";"4";"askøy"
"104206";"Frekadalsvegen 5";"";"";"";"Frekadalsvegen";"5";"0";"5306";"ERDAL";"";"Restavfall";"140";"349961";"12652-2";"12652";"6707256";"291673";"12";"";"HPR";"348";"4";"askøy"
"104195";"Frekadalsvegen 7";"";"";"";"Frekadalsvegen";"7";"0";"5306";"ERDAL";"";"Restavfall";"140";"349935";"12652-2";"12652";"6707256";"291673";"12";"";"HPR";"348";"4";"askøy"
"104172";"Frekadalsvegen 11";"";"";"";"Frekadalsvegen";"11";"0";"5306";"ERDAL";"";"Restavfall";"140";"349889";"12652-2";"12652";"6707257";"291623";"12";"";"HPR";"348";"4";"askøy"
"103700";"Frekadalsvegen 13";"";"";"";"Frekadalsvegen";"13";"0";"5306";"ERDAL";"";"Restavfall";"140";"348928";"12652-2";"12652";"6707257";"291623";"12";"";"HPR";"348";"4";"askøy"
"103739";"Frekadalsvegen 17";"";"";"";"Frekadalsvegen";"17";"0";"5306";"ERDAL";"";"Restavfall";"140";"348993";"12652-2";"12652";"6707257";"291623";"12";"";"HPR";"348";"4";"askøy"
"104205";"Frekadalsvegen 15";"";"";"";"Frekadalsvegen";"15";"0";"5306";"ERDAL";"";"Restavfall";"140";"349959";"12652-2";"12652";"6707259";"291632";"12";"";"HPR";"348";"4";"askøy"
"104172";"Frekadalsvegen 11";"";"";"";"Frekadalsvegen";"11";"0";"5306";"ERDAL";"";"Restavfall";"140";"10203773";"12652-2";"12652";"6707259";"291632";"12";"";"HPR";"348";"4";"askøy"
"103814";"Frekadalsvegen 36";"";"";"";"Frekadalsvegen";"36";"0";"5306";"ERDAL";"";"Restavfall";"140";"349150";"12652-2";"12652";"6707153";"291706";"12";"";"HPR";"348";"4";"askøy"
"104219";"Frekadalsvegen 41";"";"Frekadalsvegen 41";"";"Frekadalsvegen";"41";"0";"5306";"ERDAL";"";"Restavfall";"240";"10464290";"12652-2";"12652";"6707137";"291677";"12";"";"HPR";"348";"4";"4627.4.967.0.0"
"104183";"Frekadalsvegen 23";"";"";"";"Frekadalsvegen";"23";"0";"5306";"ERDAL";"";"Restavfall";"140";"349911";"12652-2";"12652";"6707146";"291681";"12";"";"HPR";"348";"4";"askøy"
"104160";"Frekadalsvegen 25";"";"";"";"Frekadalsvegen";"25";"0";"5306";"ERDAL";"";"Restavfall";"140";"349865";"12652-2";"12652";"6707146";"291681";"12";"";"HPR";"348";"4";"askøy"
"104221";"Frekadalsvegen 27";"";"";"";"Frekadalsvegen";"27";"0";"5306";"ERDAL";"";"Restavfall";"140";"349995";"12652-2";"12652";"6707146";"291681";"12";"";"HPR";"348";"4";"askøy"
"104193";"Frekadalsvegen 33";"";"";"";"Frekadalsvegen";"33";"0";"5306";"ERDAL";"";"Restavfall";"140";"349931";"12652-2";"12652";"6707146";"291681";"12";"";"HPR";"348";"4";"askøy"
"104204";"Frekadalsvegen 35";"";"";"";"Frekadalsvegen";"35";"0";"5306";"ERDAL";"";"Restavfall";"140";"349957";"12652-2";"12652";"6707146";"291681";"12";"";"HPR";"348";"4";"askøy"
"103741";"Frekadalsvegen 29";"";"";"";"Frekadalsvegen";"29";"0";"5306";"ERDAL";"";"Restavfall";"140";"10309109";"12652-2";"12652";"6707146";"291681";"12";"";"HPR";"348";"4";"askøy"
"104153";"Frekadalsvegen 37 A";"";"";"";"Frekadalsvegen";"37";"A";"5306";"ERDAL";"";"Restavfall";"140";"349851";"12652-2";"12652";"6707148";"291680";"12";"";"HPR";"348";"4";"askøy"
"143016";"Frekadalsvegen 37 B";"";"";"";"Frekadalsvegen";"37";"B";"5306";"ERDAL";"";"Restavfall";"140";"10250782";"12652-2";"12652";"6707148";"291681";"12";"";"HPR";"348";"4";"askøy"
"125427";"Frekadalsvegen 39";"";"";"";"Frekadalsvegen";"39";"0";"5306";"ERDAL";"";"Restavfall";"140";"766461";"12652-2";"12652";"6707148";"291680";"12";"";"HPR";"348";"4";"askøy"
"104181";"Frekadalsvegen 31";"";"";"";"Frekadalsvegen";"31";"0";"5306";"ERDAL";"";"Restavfall";"140";"349909";"12652-2";"12652";"6707148";"291682";"12";"";"HPR";"348";"4";"askøy"
"103868";"Åsenvegen 2";"";"";"";"Åsenvegen";"2";"0";"5306";"ERDAL";"";"Restavfall";"140";"349249";"12652-2";"12652";"6707172";"291744";"12";"";"HPR";"348";"4";"askøy"
"104236";"Frekadalsvegen 3";"";"";"";"Frekadalsvegen";"3";"0";"5306";"ERDAL";"";"Restavfall";"140";"350027";"12652-2";"12652";"6707197";"291736";"12";"";"HPR";"348";"4";"askøy"
"104194";"Åsenvegen 7";"";"";"";"Åsenvegen";"7";"0";"5306";"ERDAL";"";"Restavfall";"240";"10271887";"12652-2";"12652";"6707197";"291736";"12";"";"HPR";"348";"4";"askøy"
"104236";"Frekadalsvegen 3";"";"";"";"Frekadalsvegen";"3";"0";"5306";"ERDAL";"";"Restavfall";"140";"767363";"12652-2";"12652";"6707209";"291747";"12";"";"HPR";"348";"4";"askøy"
"103708";"Åsenvegen 5";"";"Åsenvegen 5";"";"Åsenvegen";"5";"0";"5306";"ERDAL";"";"Restavfall";"240";"10463990";"12652-2";"12652";"6707230";"291768";"12";"";"HPR";"348";"4";"4627.4.181.0.0"
"104148";"Erdalsvegen 57";"";"";"";"Erdalsvegen";"57";"0";"5306";"ERDAL";"";"Restavfall";"140";"349841";"12652-2";"12652";"6707234";"291792";"12";"";"HPR";"348";"4";"askøy"
"103971";"Åsenvegen 1";"";"";"";"Åsenvegen";"1";"0";"5306";"ERDAL";"";"Restavfall";"140";"349437";"12652-2";"12652";"6707234";"291792";"12";"";"HPR";"348";"4";"askøy"
"132235";"Åsenvegen 3";"";"";"";"Åsenvegen";"3";"0";"5306";"ERDAL";"";"Restavfall";"140";"10168070";"12652-2";"12652";"6707249";"291774";"12";"";"HPR";"348";"4";"askøy"
"132234";"ÅSENVEGEN 3";"";"";"";"Åsenvegen";"3";"0";"5306";"ERDAL";"";"Restavfall";"140";"10168068";"12652-2";"12652";"6707249";"291774";"12";"";"HPR";"348";"4";"askøy"
"103684";"Erdalsvegen 70";"";"";"";"Erdalsvegen";"70";"0";"5306";"ERDAL";"";"Restavfall";"140";"348908";"12652-2";"12652";"6707333";"291631";"12";"";"HPR";"348";"4";"askøy"
"103684";"Erdalsvegen 70";"";"";"";"Erdalsvegen";"70";"0";"5306";"ERDAL";"";"Restavfall";"140";"10301902";"12652-2";"12652";"6707330";"291628";"12";"";"HPR";"348";"4";"askøy"
"497226";"Holmedalen 20";"";"";"";"Holmedalen";"20";"0";"5300";"KLEPPESTØ";"";"Restavfall";"660";"10445110";"12613-1";"12613";"6702605";"291778";"15";"";"HPR";"348";"2";"4627.7.943.0.1"
"497226";"Holmedalen 20";"";"";"";"Holmedalen";"20";"0";"5300";"KLEPPESTØ";"";"Restavfall";"660";"10445111";"12613-1";"12613";"6702605";"291778";"15";"";"HPR";"348";"2";"4627.7.943.0.1"
"497226";"Holmedalen 20";"";"";"";"Holmedalen";"20";"0";"5300";"KLEPPESTØ";"";"Restavfall";"660";"10445109";"12613-1";"12613";"6702605";"291778";"15";"";"HPR";"348";"2";"4627.7.943.0.1"
"497226";"Holmedalen 20";"";"";"";"Holmedalen";"20";"0";"5300";"KLEPPESTØ";"";"Restavfall";"660";"10445108";"12613-1";"12613";"6702605";"291778";"15";"";"HPR";"348";"2";"4627.7.943.0.1"
"102434";"Vardleitevegen 3";"";"";"";"Vardleitevegen";"3";"0";"5307";"ASK";"";"Restavfall";"140";"10268742";"12613-1";"12613";"6712336";"287988";"15";"";"HPR";"348";"4";"askøy"
"102404";"Åsebø 1";"";"";"";"Vardleitevegen";"6";"0";"5307";"ASK";"";"Restavfall";"140";"346963";"12613-1";"12613";"6712336";"287988";"15";"";"HPR";"348";"4";"askøy"
"102423";"Åsebø 38";"";"";"";"Vardleitevegen";"30";"0";"5307";"ASK";"";"Restavfall";"140";"346985";"12613-1";"12613";"6712336";"287988";"15";"";"HPR";"348";"4";"askøy"
"102431";"Åsebø 6";"";"";"";"";"6";"0";"5307";"ASK";"";"Restavfall";"140";"346997";"12613-1";"12613";"6712343";"287982";"15";"";"HPR";"348";"4";"askøy"
"102420";"Vardleitevegen 8";"";"";"";"Vardleitevegen";"8";"0";"5307";"ASK";"";"Restavfall";"140";"10379750";"12613-1";"12613";"6712353";"287974";"15";"";"HPR";"348";"4";"askøy"
"123651";"Åsebø 20";"";"";"";"Vardleitevegen";"35";"0";"5307";"ASK";"";"Restavfall";"140";"612245";"12613-1";"12613";"6712357";"287969";"15";"";"HPR";"348";"4";"askøy"
"102410";"TUSSEBO";"";"";"";"Vardleitevegen";"17";"0";"5307";"ASK";"";"Restavfall";"140";"346965";"12613-1";"12613";"6712342";"287876";"15";"";"HPR";"348";"4";"askøy"
"102425";"Vardleitevegen 21";"";"";"";"Vardleitevegen";"21";"0";"5307";"ASK";"";"Restavfall";"140";"346989";"12613-1";"12613";"6712345";"287861";"15";"";"HPR";"348";"4";"askøy"
"102430";"Åsebø 5";"";"";"";"Vardleitevegen";"12";"0";"5307";"ASK";"";"Restavfall";"140";"346995";"12613-1";"12613";"6712345";"287861";"15";"";"HPR";"348";"4";"askøy"
"136388";"Vardleitevegen 32";"";"";"";"Vardleitevegen";"32";"0";"5307";"ASK";"";"Restavfall";"140";"10203647";"12613-1";"12613";"6712345";"287862";"15";"";"HPR";"348";"4";"askøy"
"102426";"Vardleitevegen 13";"";"";"";"Vardleitevegen";"13";"0";"5307";"ASK";"";"Restavfall";"240";"10298727";"12613-1";"12613";"6712343";"287864";"15";"";"HPR";"348";"4";"askøy"
"102417";"Hanevikvegen 9";"";"";"";"Hanevikvegen";"9";"0";"5307";"ASK";"";"Restavfall";"140";"10285032";"12613-1";"12613";"6712439";"288057";"15";"";"HPR";"348";"4";"askøy"
"102424";"Åsebø 39";"";"";"";"Hanevikvegen";"10";"0";"5307";"ASK";"";"Restavfall";"140";"346987";"12613-1";"12613";"6712449";"288049";"15";"";"HPR";"348";"4";"askøy"
"102478";"Træna 4";"";"";"";"Træna";"4";"0";"5307";"ASK";"";"Restavfall";"140";"347053";"12613-1";"12613";"6712609";"288083";"15";"";"HPR";"348";"4";"askøy"
"102512";"Træna 5";"";"";"";"Træna";"5";"0";"5307";"ASK";"";"Restavfall";"140";"347091";"12613-1";"12613";"6712613";"288078";"15";"";"HPR";"348";"4";"askøy"
"102513";"Træna 7";"";"";"";"Træna";"7";"0";"5307";"ASK";"";"Restavfall";"140";"347093";"12613-1";"12613";"6712613";"288078";"15";"";"HPR";"348";"4";"askøy"
"102460";"Træna 10";"";"";"";"Træna";"10";"0";"5307";"ASK";"";"Restavfall";"140";"10155654";"12613-1";"12613";"6712654";"288042";"15";"";"HPR";"348";"4";"askøy"
"102516";"Træna 31";"";"";"";"Træna";"31";"0";"5307";"ASK";"";"Restavfall";"140";"347099";"12613-1";"12613";"6712806";"287934";"15";"";"HPR";"348";"4";"askøy"
"102485";"Træna 44";"";"";"";"Træna";"44";"0";"5307";"ASK";"";"Restavfall";"140";"347067";"12613-1";"12613";"6712883";"287853";"15";"";"HPR";"348";"4";"askøy"
"102515";"Træna 39";"";"";"";"Træna";"39";"0";"5307";"ASK";"";"Restavfall";"140";"10202261";"12613-1";"12613";"6712885";"287850";"15";"";"HPR";"348";"4";"askøy"
"102509";"Træna 43";"";"";"";"Træna";"43";"0";"5307";"ASK";"";"Restavfall";"140";"347089";"12613-1";"12613";"6712898";"287846";"15";"";"HPR";"348";"4";"askøy"
"102529";"Træna 38";"";"";"";"Træna";"38";"0";"5307";"ASK";"";"Restavfall";"140";"10204145";"12613-1";"12613";"6712902";"287847";"15";"";"HPR";"348";"4";"askøy"
"102528";"Træna 38 B";"";"";"";"Træna";"38";"0";"5307";"ASK";"";"Restavfall";"140";"10266419";"12613-1";"12613";"6712902";"287847";"15";"";"HPR";"348";"4";"askøy"
"102422";"Åsebø 37";"";"";"";"";"37";"0";"5307";"ASK";"";"Restavfall";"140";"346983";"12613-1";"12613";"6712458";"287903";"15";"";"HPR";"348";"4";"askøy"
"102416";"Åsebø 27";"";"";"";"";"27";"0";"5307";"ASK";"";"Restavfall";"140";"346973";"12613-1";"12613";"6712494";"287811";"15";"";"HPR";"348";"4";"askøy"
"103170";"Kjerrgarden 88";"";"";"";"Kjerrgardsvegen";"51";"0";"5314";"";"";"Restavfall";"140";"348031";"12613-1";"12613";"6712975";"286290";"15";"";"HPR";"348";"4";"askøy"
"103121";"Kjerrgarden 147";"";"";"";"Kjerrgardsvegen";"115";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"347967";"12613-1";"12613";"6713348";"285843";"15";"";"HPR";"348";"4";"askøy"
"103171";"Kjerrgarden 89";"";"";"";"";"89";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"348033";"12613-1";"12613";"6713359";"285842";"15";"";"HPR";"348";"4";"askøy"
"103102";"Kjerrgarden 111";"";"";"";"";"111";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"347931";"12613-1";"12613";"6713409";"285816";"15";"";"HPR";"348";"4";"askøy"
"103111";"Kjerrgarden 127";"";"";"";"Kjerrgardsvegen";"123";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"347947";"12613-1";"12613";"6713409";"285816";"15";"";"HPR";"348";"4";"askøy"
"103115";"Kjerrgarden 133";"";"";"";"Kjerrgardsvegen";"121";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"347955";"12613-1";"12613";"6713428";"285812";"15";"";"HPR";"348";"4";"askøy"
"103075";"NORDRE HAUGLANDSVEGEN 31";"";"";"";"Nordre Hauglandsvegen";"31";"0";"5314";"KJERRGARDEN";"";"Restavfall";"240";"10291070";"12613-1";"12613";"6714186";"285098";"15";"";"HPR";"348";"4";"askøy"
"103044";"NORDRE HAUGLANDSVEGEN 39";"";"";"";"Nordre Hauglandsvegen";"39";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10258633";"12613-1";"12613";"6714186";"285098";"15";"";"HPR";"348";"4";"askøy"
"103083";"NORDRE HAUGLANDSVEGEN 35";"";"";"";"Nordre Hauglandsvegen";"35";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10337170";"12613-1";"12613";"6714189";"285102";"15";"";"HPR";"348";"4";"askøy"
"103077";"NORDRE HAUGLANDSVEGEN 27";"";"";"";"Nordre Hauglandsvegen";"27";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"347885";"12613-1";"12613";"6714190";"285104";"15";"";"HPR";"348";"4";"askøy"
"103046";"NORDRE HAUGLANDSVEGEN 37";"";"";"";"Nordre Hauglandsvegen";"37";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"347858";"12613-1";"12613";"6714190";"285104";"15";"";"HPR";"348";"4";"askøy"
"103048";"NORDRE HAUGLANDSVEGEN 40";"";"";"";"Nordre Hauglandsvegen";"40";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"347862";"12613-1";"12613";"6714208";"285085";"15";"";"HPR";"348";"4";"askøy"
"103055";"NORDRE HAUGLANDSVEGEN 41";"";"";"";"Nordre Hauglandsvegen";"41";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"876448";"12613-1";"12613";"6714208";"285085";"15";"";"HPR";"348";"4";"askøy"
"103047";"TRÆET 4";"";"";"";"Træet";"4";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10206303";"12613-1";"12613";"6714213";"285059";"15";"";"HPR";"348";"4";"askøy"
"103084";"TRÆET 6";"";"";"";"Træet";"6";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"347895";"12613-1";"12613";"6714215";"285058";"15";"";"HPR";"348";"4";"askøy"
"103051";"Træet 7";"";"";"";"Træet";"7";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10419761";"12613-1";"12613";"6714295";"285013";"15";"";"HPR";"348";"4";"askøy"
"103063";"TRÆET 13";"";"";"";"Træet";"13";"0";"";"";"";"Restavfall";"140";"347872";"12613-1";"12613";"6714303";"284992";"15";"";"HPR";"348";"4";"askøy"
"136257";"TRÆET 10 B";"";"";"";"Træet";"10";"B";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10218400";"12613-1";"12613";"6714297";"284995";"15";"";"HPR";"348";"4";"askøy"
"130139";"TRÆET 10 A";"";"";"";"Træet";"10";"";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10155659";"12613-1";"12613";"6714297";"284995";"15";"";"HPR";"348";"4";"askøy"
"103081";"TRÆET 14";"";"";"";"Træet";"14";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"347891";"12613-1";"12613";"6714307";"284948";"15";"";"HPR";"348";"4";"askøy"
"103085";"TRÆET 32";"";"";"";"Træet";"32";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"347897";"12613-1";"12613";"6714324";"284911";"15";"";"HPR";"348";"4";"askøy"
"143496";"Træet";"";"";"";"Træet";"16";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10258576";"12613-1";"12613";"6714324";"284911";"15";"";"HPR";"348";"4";"askøy"
"125399";"Træet 60";"";"Træet 60";"";"Træet";"60";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10462945";"12613-1";"12613";"6714334";"284892";"15";"";"HPR";"348";"4";"4627.30.128.0.0"
"103067";"Træet 50";"";"Træet 48";"";"";"43";"0";"5314";"KJERRGARDEN";"";"Restavfall";"240";"10463864";"12613-1";"12613";"6714332";"284891";"15";"";"HIS";"348";"4";"4627.30.43.0.0"
"140099";"TRÆET 48";"";"";"";"Træet";"48";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"868440";"12613-1";"12613";"6714334";"284888";"15";"";"HPR";"348";"4";"askøy"
"127285";"TRÆET 37";"";"";"";"Træet";"37";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"897960";"12613-1";"12613";"6714353";"284887";"15";"";"HPR";"348";"4";"askøy"
"123316";"TRÆET 34";"";"";"";"Træet";"34";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"355956";"12613-1";"12613";"6714357";"284888";"15";"";"HPR";"348";"4";"askøy"
"103072";"Træet 35";"";"";"";"Træet";"35";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10268947";"12613-1";"12613";"6714357";"284888";"15";"";"HPR";"348";"4";"askøy"
"123299";"TRÆET 36";"";"";"";"Træet";"36";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"355920";"12613-1";"12613";"6714357";"284888";"15";"";"HPR";"348";"4";"askøy"
"123318";"TRÆET 42";"";"";"";"Træet";"42";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"355960";"12613-1";"12613";"6714357";"284888";"15";"";"HPR";"348";"4";"askøy"
"123315";"TRÆET 44";"";"";"";"Træet";"44";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"355954";"12613-1";"12613";"6714357";"284888";"15";"";"HPR";"348";"4";"askøy"
"136361";"TRÆET 46";"";"";"";"Træet";"46";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10209333";"12613-1";"12613";"6714357";"284888";"15";"";"HPR";"348";"4";"askøy"
"123313";"TRÆET 52";"";"";"";"Træet";"52";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10152539";"12613-1";"12613";"6714357";"284888";"15";"";"HPR";"348";"4";"askøy"
"123314";"TRÆET 54";"";"";"";"Træet";"54";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"355952";"12613-1";"12613";"6714357";"284888";"15";"";"HPR";"348";"4";"askøy"
"125567";"TRÆET 62";"";"";"";"Træet";"62";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"767151";"12613-1";"12613";"6714357";"284888";"15";"";"HPR";"348";"4";"askøy"
"123246";"TRÆET 56";"";"";"";"Træet";"56";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"355894";"12613-1";"12613";"6714357";"284885";"15";"";"HPR";"348";"4";"askøy"
"123317";"TRÆET 58";"";"";"";"Træet";"58";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"355958";"12613-1";"12613";"6714357";"284885";"15";"";"HPR";"348";"4";"askøy"
"132149";"TRÆET 38";"";"";"";"Træet";"38";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10167543";"12613-1";"12613";"6714359";"284885";"15";"";"HPR";"348";"4";"askøy"
"132150";"Træet 40";"";"";"";"Træet";"40";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10167545";"12613-1";"12613";"6714359";"284885";"15";"";"HPR";"348";"4";"askøy"
"123656";"TRÆET 64";"";"";"";"Træet";"64";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10212177";"12613-1";"12613";"6714397";"284868";"15";"";"HPR";"348";"4";"askøy"
"126797";"TRÆET 70";"";"";"";"Træet";"70";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"896046";"12613-1";"12613";"6714397";"284868";"15";"";"HPR";"348";"4";"askøy"
"103049";"TRÆET 72";"";"";"";"Træet";"72";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"347864";"12613-1";"12613";"6714396";"284867";"15";"";"HPR";"348";"4";"askøy"
"103078";"TRÆET 78";"";"";"";"Træet";"78";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"347887";"12613-1";"12613";"6714397";"284868";"15";"";"HPR";"348";"4";"askøy"
"103068";"TRÆET 76";"";"";"";"Træet";"76";"0";"5314";"KJERRGARDEN";"";"Restavfall";"140";"10248120";"12613-1";"12613";"6714403";"284865";"15";"";"HPR";"348";"4";"askøy"
